epoch,batch,phase,generator_total_loss,pixel_loss,perceptual_loss,adversarial_loss,discriminator_loss,real_score,fake_score,psnr,ssim
17,500,adversarial,0.02995,0.013292,0.545116,0.190085,1.025128,0.8731,0.8482,34.3112,0.9963
17,520,adversarial,0.049611,0.021453,0.86589,3.021391,0.519193,0.5488,0.0472,29.9757,0.9848
17,540,adversarial,0.048317,0.021309,0.904094,0.548912,0.6028,0.807,0.5802,28.9926,0.9923
17,560,adversarial,0.051214,0.022572,0.752369,3.110796,0.507633,0.6236,0.0438,30.1939,0.9859
17,580,adversarial,0.027139,0.011645,0.45699,2.214167,0.36137,0.8374,0.1155,36.0341,0.9961
17,600,adversarial,0.046116,0.020673,0.712617,0.98755,0.443802,0.8714,0.388,30.8209,0.9952
17,620,adversarial,0.054931,0.023694,1.025471,2.78283,0.365404,0.8138,0.0599,27.9145,0.9856
17,640,adversarial,0.059866,0.025924,1.11958,2.601128,0.332135,0.8864,0.0743,27.6731,0.9801
17,660,adversarial,0.065148,0.028282,1.223423,2.486124,0.343752,0.8757,0.0854,27.5073,0.9844
17,680,adversarial,0.040423,0.017986,0.610973,1.572129,0.35327,0.8889,0.2148,32.6463,0.995
17,700,adversarial,0.031501,0.013855,0.478543,1.840135,0.341154,0.884,0.1566,34.0905,0.9874
17,720,adversarial,0.068918,0.030292,1.339113,0.597596,0.621444,0.8111,0.5993,26.8141,0.9754
17,740,adversarial,0.060767,0.026175,1.148644,3.051845,0.429561,0.6561,0.0463,28.0628,0.968
17,760,adversarial,0.053054,0.023558,0.88414,1.266179,0.380441,0.9034,0.2865,29.6665,0.9928
17,780,adversarial,0.037611,0.016955,0.594552,0.266167,0.872533,0.8573,0.783,32.3955,0.9963
17,800,adversarial,0.066292,0.029736,0.917857,2.62617,0.385774,0.8119,0.0725,25.8462,0.9583
17,820,adversarial,0.060845,0.026582,1.072721,2.488682,0.359609,0.8051,0.0804,27.7795,0.9774
17,840,adversarial,0.041031,0.01771,0.73719,2.374809,0.350684,0.8348,0.0929,31.1075,0.9937
17,860,adversarial,0.033276,0.014804,0.575092,0.434861,0.730348,0.8823,0.6964,33.2663,0.9925
17,880,adversarial,0.040299,0.0179,0.591478,1.900218,0.404898,0.8085,0.166,32.0839,0.9957
17,900,adversarial,0.039631,0.017345,0.703029,1.447398,0.362293,0.8633,0.2314,32.4558,0.9934
17,920,adversarial,0.028465,0.012201,0.527423,1.795945,0.347521,0.8472,0.1675,31.7713,0.9941
17,940,adversarial,0.043266,0.018714,0.782071,2.291708,0.338628,0.8733,0.143,29.5327,0.9905
17,960,adversarial,0.022271,0.009764,0.342657,1.372987,0.463163,0.852,0.2883,36.5473,0.9973
17,980,adversarial,0.072509,0.032604,1.062718,1.850456,0.331601,0.9021,0.1287,24.6887,0.9672
17,1000,adversarial,0.052025,0.022463,1.00199,2.171395,0.333886,0.8823,0.1223,28.2714,0.9877
17,1020,adversarial,0.034517,0.01486,0.60344,2.34989,0.332296,0.8656,0.0955,31.6552,0.9895
17,1040,adversarial,0.034814,0.015465,0.63958,0.094302,1.2667,0.9305,0.9082,32.1652,0.9927
17,1060,adversarial,0.040753,0.017872,0.782782,0.623405,0.689743,0.5869,0.5601,31.0071,0.9878
17,1080,adversarial,0.03033,0.01355,0.468703,0.835303,0.638706,0.5235,0.4259,32.9304,0.994
17,1100,adversarial,0.04146,0.017959,0.875053,0.58381,0.667839,0.636,0.5691,30.9013,0.9952
17,1120,adversarial,0.037164,0.016746,0.534855,0.92486,0.674131,0.4978,0.4004,32.3632,0.9969
17,1140,adversarial,0.056061,0.024823,1.017778,0.617844,0.630934,0.6557,0.5406,29.0991,0.9924
17,1160,adversarial,0.033764,0.014608,0.530113,2.733752,0.533838,0.5367,0.065,30.8994,0.9932
17,1180,adversarial,0.067454,0.030232,1.010634,1.852878,0.387836,0.7552,0.1593,25.9102,0.9828
17,1200,adversarial,0.047159,0.021262,0.697025,0.904557,0.626691,0.5959,0.4275,28.9449,0.9846
17,1220,adversarial,0.02963,0.013057,0.505572,0.965349,0.459758,0.7885,0.3862,33.8393,0.9963
17,1240,adversarial,0.043995,0.018948,0.81697,2.394481,0.339938,0.8381,0.0918,30.9313,0.9852
17,1260,adversarial,0.078488,0.036373,0.845177,1.342443,0.386378,0.8499,0.2716,25.7312,0.9757
17,1280,adversarial,0.036461,0.015821,0.664519,1.665532,0.351867,0.8549,0.1911,31.8966,0.9874
17,1300,adversarial,0.025456,0.011604,0.344625,0.360853,0.784261,0.7588,0.709,35.7583,0.9976
17,1320,adversarial,0.029404,0.012715,0.45886,2.440802,0.447774,0.6771,0.0857,32.4286,0.9919
17,1340,adversarial,0.046549,0.020444,0.816888,1.518481,0.363284,0.8812,0.235,29.6781,0.99
17,1360,adversarial,0.036906,0.015824,0.673237,2.437288,0.367812,0.8204,0.0924,32.2753,0.9843
17,1380,adversarial,0.018641,0.008136,0.36769,0.324095,0.834132,0.8024,0.7461,37.8776,0.9988
17,1400,adversarial,0.051586,0.022966,0.864689,0.933818,0.517881,0.7138,0.4172,29.5585,0.9844
17,1420,adversarial,0.056038,0.024165,1.089488,2.344149,0.350021,0.7946,0.0955,27.5528,0.987
17,1440,adversarial,0.052175,0.022542,0.959091,2.674407,0.431613,0.7456,0.069,28.5135,0.9832
17,1460,adversarial,0.058717,0.026788,0.847698,0.110019,1.204002,0.9108,0.8984,29.1935,0.9924
17,1480,adversarial,0.038731,0.016689,0.701527,2.286735,0.337632,0.8435,0.1046,31.9273,0.9937
17,1500,adversarial,0.015517,0.006557,0.259337,1.695569,0.353147,0.8588,0.1791,39.1334,0.9976
17,1520,adversarial,0.041641,0.018841,0.622462,0.447833,0.596637,0.8715,0.5855,29.813,0.9859
17,1540,adversarial,0.029292,0.01271,0.48513,1.923555,0.350626,0.8591,0.1622,32.6744,0.996
17,1560,adversarial,0.061285,0.027699,0.743961,2.844097,0.433015,0.7254,0.0603,28.4718,0.9647
17,1580,adversarial,0.028543,0.01267,0.370743,1.956479,0.506122,0.8172,0.1426,35.4593,0.9966
17,1600,adversarial,0.032112,0.013532,0.654466,2.241314,0.328032,0.8961,0.1062,31.5134,0.9925
17,1620,adversarial,0.038097,0.016264,0.740614,2.252685,0.329058,0.8936,0.105,30.9194,0.987
17,1640,adversarial,0.077772,0.034296,1.374897,1.859804,0.339341,0.9167,0.1644,24.3556,0.9665
17,1660,adversarial,0.035976,0.015195,0.715351,2.589281,0.342981,0.8703,0.077,32.4786,0.9919
17,1680,adversarial,0.070997,0.030847,1.345117,2.463958,0.328536,0.8966,0.0851,25.8843,0.9811
17,1700,adversarial,0.05177,0.022899,0.785034,2.524549,0.344396,0.8675,0.0794,27.4584,0.9809
17,1720,adversarial,0.027095,0.011721,0.414253,2.336323,0.354502,0.8698,0.0984,35.7393,0.9954
17,1740,adversarial,0.051484,0.022453,0.931709,1.975018,0.336372,0.9108,0.1491,29.0697,0.9836
17,1760,adversarial,0.082735,0.037762,1.024675,2.1273,0.334738,0.8844,0.1189,23.5378,0.9305
17,1780,adversarial,0.03081,0.013809,0.521971,0.119795,1.184312,0.8993,0.8944,34.2604,0.9967
17,1800,adversarial,0.034751,0.015874,0.393835,1.280439,2.136225,0.7627,0.095,33.0431,0.9966
17,1820,adversarial,0.073764,0.032932,1.260397,0.674515,0.569965,0.9191,0.5672,25.23,0.9702
17,1840,adversarial,0.035858,0.016131,0.515397,1.008271,0.446105,0.8,0.3734,30.9553,0.9922
17,1860,adversarial,0.047258,0.021002,0.84742,0.3383,0.781534,0.8388,0.7312,28.8458,0.9893
17,1880,adversarial,0.04731,0.020801,0.695514,3.071268,0.454985,0.6261,0.0455,29.1385,0.9921
17,1900,adversarial,0.064085,0.028243,1.079589,2.241187,0.330721,0.879,0.1029,26.9855,0.9791
17,1920,adversarial,0.043191,0.018985,0.66505,2.460363,0.340619,0.8503,0.0853,30.4867,0.9941
17,1940,adversarial,0.031216,0.013388,0.564972,2.100088,0.337292,0.8942,0.1222,32.6964,0.9916
17,1960,adversarial,0.027693,0.011653,0.536149,2.341154,0.332274,0.8902,0.0986,35.0917,0.9945
17,1980,adversarial,0.037085,0.015748,0.713214,2.621124,0.358836,0.8505,0.0732,31.151,0.9907
17,2000,adversarial,0.042302,0.018837,0.524947,2.954703,0.456275,0.7701,0.0514,31.1461,0.967
17,2020,adversarial,0.089107,0.040115,1.279458,2.401874,0.34515,0.8718,0.089,22.8471,0.9612
17,2040,adversarial,0.066856,0.029486,1.09574,2.618124,0.329983,0.8821,0.0724,25.145,0.9734
17,2060,adversarial,0.04209,0.018941,0.685427,0.191353,1.008491,0.8677,0.8375,31.9706,0.9933
17,2080,adversarial,0.036331,0.015199,0.758937,2.755941,0.510816,0.706,0.0607,32.6611,0.992
17,2100,adversarial,0.031414,0.013413,0.612225,1.828441,0.341107,0.8715,0.1656,33.9191,0.9964
17,2120,adversarial,0.029202,0.012414,0.538239,2.288934,0.394175,0.7101,0.0979,34.1562,0.9912
17,2140,adversarial,0.055991,0.024717,0.905257,2.251361,0.346216,0.8264,0.1077,26.4014,0.9876
17,2160,adversarial,0.068356,0.030187,1.145576,2.217699,0.345351,0.8221,0.1108,25.6253,0.9848
17,2180,adversarial,0.063381,0.028006,1.034895,2.319926,0.342742,0.8288,0.0956,26.8247,0.959
17,2200,adversarial,0.043541,0.018966,0.746698,2.256513,0.338679,0.8424,0.1065,31.7238,0.9954
17,2220,adversarial,0.031267,0.013553,0.572559,1.451257,0.401033,0.8039,0.2626,33.2846,0.9946
17,2240,adversarial,0.063475,0.027931,1.090267,2.142551,0.329685,0.8817,0.1144,26.8754,0.9716
17,2260,adversarial,0.050839,0.022528,0.883831,0.960164,0.492438,0.8859,0.4355,28.5151,0.974
17,2280,adversarial,0.035997,0.015645,0.585251,2.389709,0.340131,0.8383,0.0916,32.0477,0.995
17,2300,adversarial,0.045441,0.019603,0.849544,2.274968,0.330684,0.8988,0.1034,29.5353,0.9866
17,2320,adversarial,0.022107,0.009548,0.345036,1.882194,0.349088,0.8982,0.1566,35.8161,0.9947
17,2340,adversarial,0.035309,0.015109,0.639496,2.507739,0.335175,0.8871,0.0833,32.3391,0.993
17,2360,adversarial,0.064123,0.028457,0.982248,2.630735,0.676726,0.784,0.0693,26.7202,0.9843
17,2380,adversarial,0.052951,0.023083,0.926513,2.454463,0.343007,0.8853,0.0875,27.8799,0.9848
17,2400,adversarial,0.047285,0.020977,0.722118,1.993928,0.333142,0.9108,0.1368,27.8841,0.9825
17,2420,adversarial,0.045113,0.019665,0.762512,2.413343,0.330288,0.8824,0.0905,30.247,0.9814
17,2440,adversarial,0.027166,0.01154,0.501661,2.153801,0.330149,0.8943,0.112,33.631,0.9939
17,2460,adversarial,0.064454,0.028209,1.140967,2.381369,0.338447,0.8793,0.0961,27.2797,0.9629
17,2480,adversarial,0.032366,0.013909,0.550591,2.489779,0.503654,0.8076,0.0781,33.8455,0.9947
18,0,adversarial,0.02324,0.009852,0.445024,1.731482,0.340718,0.9093,0.1806,31.5757,0.9859
18,20,adversarial,0.032129,0.013771,0.569557,2.339275,0.328413,0.904,0.0992,28.9392,0.9859
18,40,adversarial,0.045139,0.019623,0.7732,2.508141,0.328879,0.9014,0.0845,28.7575,0.9815
18,60,adversarial,0.031888,0.013719,0.624868,1.402677,0.370581,0.8985,0.2588,31.8592,0.9901
18,80,adversarial,0.035766,0.015862,0.642295,0.379081,0.760179,0.8985,0.7227,32.7773,0.9965
18,100,adversarial,0.043895,0.018986,0.718554,3.223035,0.360493,0.8145,0.0396,29.6352,0.99
18,120,adversarial,0.052758,0.023044,0.896959,2.57936,0.337523,0.868,0.0737,26.7899,0.981
18,140,adversarial,0.027516,0.011763,0.487178,2.135381,0.330666,0.8977,0.1176,32.2952,0.9925
18,160,adversarial,0.035784,0.015629,0.553512,2.411284,0.335637,0.8861,0.0912,32.8827,0.9936
18,180,adversarial,0.051855,0.02256,0.914307,2.498941,0.407936,0.8563,0.0792,29.2562,0.9876
18,200,adversarial,0.032595,0.014389,0.468622,2.011095,0.331579,0.9158,0.1365,33.1594,0.9922
18,220,adversarial,0.026408,0.011347,0.451163,2.015988,0.339161,0.8737,0.1417,34.9306,0.9937
18,240,adversarial,0.084034,0.037686,1.264673,2.149361,0.381526,0.8872,0.1134,23.9686,0.9723
18,260,adversarial,0.042394,0.018685,0.657283,2.159734,0.328157,0.917,0.1158,30.8167,0.9928
18,280,adversarial,0.039933,0.016801,0.842313,2.555737,0.3408,0.888,0.0771,30.9313,0.9908
18,300,adversarial,0.027522,0.012556,0.390644,0.132472,1.492822,0.9069,0.8951,34.1247,0.9974
18,320,adversarial,0.040263,0.017525,0.792717,0.912855,0.872315,0.5215,0.5078,29.2359,0.9817
18,340,adversarial,0.036183,0.017005,0.29084,0.853933,0.73863,0.434,0.4192,32.5832,0.9965
18,360,adversarial,0.075252,0.033649,1.264615,0.734674,0.665768,0.5398,0.4875,25.2868,0.9675
18,380,adversarial,0.085436,0.039347,1.058952,0.776391,0.66164,0.5123,0.4573,23.9663,0.9665
18,400,adversarial,0.046992,0.020745,0.857234,0.718701,0.656741,0.546,0.4911,28.7383,0.9902
18,420,adversarial,0.042323,0.018767,0.735904,0.749474,0.657078,0.5273,0.4688,31.6441,0.9832
18,440,adversarial,0.052487,0.023069,1.004775,0.639909,0.665009,0.5766,0.5284,29.8974,0.9925
18,460,adversarial,0.021004,0.009226,0.354983,0.845765,0.69557,0.4598,0.4291,36.2265,0.9919
18,480,adversarial,0.055266,0.024988,0.812625,0.828298,0.594568,0.5867,0.4418,28.645,0.965
18,500,adversarial,0.048643,0.021607,0.859583,0.54339,0.665928,0.6604,0.583,29.1451,0.9903
18,520,adversarial,0.073603,0.033236,1.144061,0.531956,0.703682,0.6191,0.593,25.0237,0.9648
18,540,adversarial,0.055526,0.024501,1.012453,0.900037,0.573592,0.5948,0.4071,27.0852,0.9799
18,560,adversarial,0.035255,0.015855,0.549178,0.500139,0.719675,0.6123,0.6057,32.6103,0.9962
18,580,adversarial,0.048191,0.021017,0.956197,0.841384,0.576206,0.6334,0.4261,30.5264,0.9902
18,600,adversarial,0.047257,0.020872,0.86956,0.591245,0.65332,0.6661,0.5647,29.2079,0.9726
18,620,adversarial,0.038838,0.017267,0.634477,0.993591,0.609048,0.5304,0.3675,31.2464,0.9899
18,640,adversarial,0.045422,0.019977,0.822019,1.073843,0.562429,0.5707,0.3414,30.9151,0.9891
18,660,adversarial,0.043193,0.019403,0.65965,0.857224,0.601198,0.6234,0.4397,31.0256,0.9919
18,680,adversarial,0.042601,0.018191,0.771335,3.181202,0.44144,0.6868,0.0551,31.3758,0.99
18,700,adversarial,0.037608,0.016962,0.588652,0.303591,0.869251,0.8227,0.76,31.8316,0.9943
18,720,adversarial,0.034116,0.014558,0.596006,2.846805,0.748232,0.4054,0.0618,31.5356,0.9944
18,740,adversarial,0.048831,0.020831,0.913177,3.379045,0.392784,0.7807,0.0511,30.0366,0.9869
18,760,adversarial,0.035108,0.015275,0.693858,0.791906,0.606297,0.6543,0.4784,32.8599,0.9949
18,780,adversarial,0.032878,0.014333,0.662843,0.469892,0.668962,0.752,0.6131,33.1188,0.9954
18,800,adversarial,0.056498,0.024029,1.168495,2.857041,0.340035,0.8628,0.0583,28.5669,0.9877
18,820,adversarial,0.034916,0.015045,0.620927,2.201396,0.431705,0.6907,0.1219,31.024,0.9924
18,840,adversarial,0.064314,0.027806,1.29022,1.921327,0.365128,0.7663,0.1391,26.733,0.9822
18,860,adversarial,0.04737,0.02096,0.788251,1.439644,0.550867,0.6018,0.253,30.1582,0.991
18,880,adversarial,0.048452,0.021637,0.746664,1.398253,0.640709,0.4479,0.244,27.961,0.9785
18,900,adversarial,0.039764,0.017046,0.715103,2.763678,0.445042,0.6913,0.0696,31.8502,0.9938
18,920,adversarial,0.032912,0.014589,0.577328,0.540923,0.619534,0.8906,0.6046,33.5129,0.9957
18,940,adversarial,0.055635,0.024011,1.016975,3.020887,0.34836,0.8595,0.0505,27.9038,0.9866
18,960,adversarial,0.051273,0.02242,0.84012,2.784249,0.333559,0.9004,0.0633,29.4067,0.9901
18,980,adversarial,0.060254,0.026512,1.026374,2.143409,0.356663,0.833,0.1238,28.2026,0.983
18,1000,adversarial,0.040116,0.017579,0.776686,0.594485,0.5876,0.8761,0.5784,31.0367,0.9904
18,1020,adversarial,0.046342,0.019726,0.957607,2.289216,0.512818,0.6151,0.1025,29.5489,0.9899
18,1040,adversarial,0.055601,0.024519,1.00561,1.059153,0.411031,0.8665,0.3306,27.875,0.9743
18,1060,adversarial,0.05848,0.025494,1.065773,2.192946,0.340013,0.8325,0.117,28.8228,0.9855
18,1080,adversarial,0.061967,0.026199,1.356807,2.857656,0.390726,0.7295,0.0576,28.0134,0.9884
18,1100,adversarial,0.058414,0.0255,1.094531,1.691613,0.345591,0.8647,0.1816,27.7933,0.9894
18,1120,adversarial,0.030381,0.013351,0.440753,2.06888,0.367748,0.8596,0.1272,34.2652,0.9968
18,1140,adversarial,0.038745,0.01664,0.726133,2.217718,0.387445,0.8177,0.1055,31.9277,0.991
18,1160,adversarial,0.057447,0.025303,0.969865,2.043582,0.330703,0.9078,0.1297,27.3244,0.9818
18,1180,adversarial,0.055185,0.024461,0.955882,1.056123,0.418012,0.9023,0.3559,28.5992,0.9885
18,1200,adversarial,0.048949,0.021281,0.871481,2.313819,0.331942,0.8794,0.1,29.6628,0.9901
18,1220,adversarial,0.062064,0.027481,1.021093,1.953558,0.33891,0.8775,0.1523,26.9508,0.9806
18,1240,adversarial,0.108549,0.048764,1.636278,2.407172,0.329162,0.8999,0.0904,21.9297,0.9576
18,1260,adversarial,0.036072,0.015218,0.744175,2.341367,0.330184,0.8838,0.0971,32.2351,0.9945
18,1280,adversarial,0.022319,0.009394,0.398173,2.284383,0.333598,0.8662,0.1031,35.3438,0.9976
18,1300,adversarial,0.043372,0.018486,0.873559,2.319191,0.349293,0.8482,0.0986,30.0341,0.9898
18,1320,adversarial,0.031018,0.013567,0.490398,1.884016,0.401062,0.8714,0.147,34.3284,0.9956
18,1340,adversarial,0.034678,0.01468,0.706478,2.157963,0.333486,0.9012,0.1212,33.113,0.9914
18,1360,adversarial,0.033087,0.014565,0.592889,0.801789,0.486746,0.903,0.4617,32.7362,0.991
18,1380,adversarial,0.037291,0.015981,0.699201,2.266172,0.335528,0.8843,0.1041,30.4964,0.9918
18,1400,adversarial,0.046194,0.019922,0.898001,1.923743,0.333307,0.9188,0.1491,30.3317,0.9827
18,1420,adversarial,0.047277,0.020405,0.886696,2.291926,0.328955,0.8902,0.1015,30.0848,0.9897
18,1440,adversarial,0.028868,0.012368,0.485878,2.433547,0.345318,0.8434,0.0876,34.1778,0.9953
18,1460,adversarial,0.026583,0.011364,0.519515,1.476812,0.353435,0.9042,0.2178,35.4298,0.9976
18,1480,adversarial,0.04669,0.020149,0.890563,2.094984,0.331254,0.9237,0.1261,29.0525,0.991
18,1500,adversarial,0.046607,0.020414,0.776016,2.247913,0.334215,0.8902,0.1048,28.95,0.9863
18,1520,adversarial,0.081026,0.035839,1.343835,2.571342,0.332183,0.9009,0.0802,23.9584,0.9689
18,1540,adversarial,0.032586,0.01463,0.526295,0.336742,0.896023,0.7083,0.747,33.9264,0.9928
18,1560,adversarial,0.059488,0.027069,0.795934,1.14848,0.74287,0.3381,0.3084,28.5351,0.9908
18,1580,adversarial,0.035248,0.015616,0.613589,0.671273,0.658124,0.5802,0.5105,32.101,0.9944
18,1600,adversarial,0.063406,0.028257,1.09084,0.695421,0.640919,0.6019,0.5036,26.3224,0.9727
18,1620,adversarial,0.0701,0.031037,1.277472,0.722365,0.604564,0.6331,0.4892,25.3818,0.9718
18,1640,adversarial,0.035199,0.015717,0.568198,0.712886,0.695847,0.511,0.4939,31.4687,0.9953
18,1660,adversarial,0.042849,0.019615,0.556339,0.559195,0.714609,0.5785,0.5742,31.4048,0.9947
18,1680,adversarial,0.039472,0.017516,0.671562,0.821185,0.650593,0.5135,0.44,30.8962,0.9789
18,1700,adversarial,0.038913,0.017302,0.651298,0.8022,0.687842,0.482,0.4482,32.8611,0.9922
18,1720,adversarial,0.032204,0.01418,0.581442,0.710924,0.680059,0.5315,0.4927,33.6763,0.9836
18,1740,adversarial,0.033732,0.014746,0.658163,0.583647,0.680411,0.6075,0.5628,32.7543,0.9948
18,1760,adversarial,0.052245,0.022851,1.012274,0.937577,0.577339,0.5764,0.393,29.3116,0.9921
18,1780,adversarial,0.033234,0.014689,0.601663,0.490645,0.706908,0.6568,0.6137,33.9272,0.9955
18,1800,adversarial,0.046354,0.020499,0.846428,0.554833,0.687424,0.6317,0.5777,29.8115,0.9918
18,1820,adversarial,0.068722,0.030428,1.229659,0.977909,0.539706,0.6199,0.3813,26.4347,0.9778
18,1840,adversarial,0.035732,0.015631,0.676316,0.823546,0.668514,0.5547,0.4405,32.3721,0.9907
18,1860,adversarial,0.022732,0.010003,0.392113,0.745154,0.666471,0.5567,0.475,35.8082,0.9978
18,1880,adversarial,0.030545,0.013478,0.555885,0.506006,0.731981,0.6335,0.6067,34.2044,0.995
18,1900,adversarial,0.06489,0.028964,1.052364,1.294889,0.618742,0.4808,0.2744,27.8281,0.9878
18,1920,adversarial,0.048481,0.021495,0.82655,1.064445,0.60734,0.5633,0.3461,28.5483,0.9854
18,1940,adversarial,0.049496,0.021863,0.926618,0.419699,0.737973,0.7167,0.6643,29.3882,0.9938
18,1960,adversarial,0.047427,0.021122,0.776239,1.050086,0.483305,0.6987,0.3509,29.6443,0.9911
18,1980,adversarial,0.035774,0.015523,0.725528,0.750662,0.610897,0.6255,0.4685,32.7456,0.9951
18,2000,adversarial,0.039414,0.017638,0.652811,0.442281,0.720525,0.7308,0.6571,31.9621,0.997
18,2020,adversarial,0.066669,0.02995,1.066296,0.743757,0.565926,0.6893,0.468,26.3872,0.9743
18,2040,adversarial,0.05424,0.024142,0.880607,1.342785,0.584353,0.5141,0.2619,27.8594,0.9868
18,2060,adversarial,0.019981,0.008997,0.253497,0.933552,0.801311,0.4625,0.394,38.3097,0.9958
18,2080,adversarial,0.041166,0.018263,0.69344,0.956588,0.676911,0.5202,0.3887,31.0717,0.9902
18,2100,adversarial,0.064745,0.029155,0.972508,1.19875,0.559734,0.5956,0.298,25.951,0.9624
18,2120,adversarial,0.047893,0.021121,0.826919,1.379302,0.392097,0.7921,0.2512,29.8657,0.993
18,2140,adversarial,0.027596,0.012077,0.516179,0.688936,0.558385,0.8282,0.5309,35.0137,0.9954
18,2160,adversarial,0.04184,0.018345,0.71909,1.670292,0.368671,0.8249,0.1908,29.7015,0.9912
18,2180,adversarial,0.038696,0.016701,0.623073,3.111832,0.575257,0.6102,0.0478,30.8593,0.9903
18,2200,adversarial,0.031724,0.013743,0.663517,0.510991,0.62882,0.8504,0.61,32.3698,0.995
18,2220,adversarial,0.029791,0.01281,0.49125,2.447534,0.362135,0.8034,0.0845,34.8447,0.9979
18,2240,adversarial,0.035857,0.01581,0.531321,2.098127,0.336083,0.8907,0.1231,30.5238,0.9921
18,2260,adversarial,0.046997,0.020071,0.923378,2.628491,0.349941,0.8392,0.0729,29.2054,0.9893
18,2280,adversarial,0.034917,0.015195,0.69829,0.673238,0.551018,0.8855,0.5328,33.0096,0.9951
18,2300,adversarial,0.059615,0.026064,1.051399,2.357106,0.328885,0.8883,0.0951,27.4133,0.9812
18,2320,adversarial,0.046034,0.019918,0.819222,2.564077,0.354052,0.8605,0.0777,30.0495,0.9866
18,2340,adversarial,0.028282,0.012118,0.551944,1.466545,0.34378,0.9102,0.1856,35.1711,0.9974
18,2360,adversarial,0.020926,0.009343,0.320633,0.632981,0.638759,0.7453,0.5559,36.8536,0.9973
18,2380,adversarial,0.054008,0.023953,0.894652,1.465636,0.472722,0.6366,0.2461,28.6742,0.9856
18,2400,adversarial,0.032305,0.014423,0.544737,0.381298,0.740005,0.7669,0.6882,32.2795,0.9945
18,2420,adversarial,0.055157,0.024583,0.782939,2.587776,0.354855,0.7933,0.075,28.0733,0.9898
18,2440,adversarial,0.049886,0.021504,0.945352,2.411464,0.357582,0.7879,0.0896,29.9969,0.9912
18,2460,adversarial,0.041928,0.018439,0.741955,1.197214,0.417281,0.8407,0.3206,32.0009,0.9938
18,2480,adversarial,0.035568,0.016061,0.553058,0.254411,0.912562,0.8063,0.7837,32.3065,0.9947
19,0,adversarial,0.045769,0.020049,0.760937,2.210165,0.374808,0.8139,0.1102,30.9459,0.9959
19,20,adversarial,0.032309,0.014279,0.466646,1.903419,0.38177,0.7996,0.1537,34.2495,0.9977
19,40,adversarial,0.070104,0.031218,1.108037,2.040117,0.333974,0.8887,0.1319,25.9699,0.9767
19,60,adversarial,0.046518,0.020513,0.735394,2.158201,0.329022,0.8952,0.1158,26.831,0.9705
19,80,adversarial,0.050488,0.022046,0.909662,1.87708,0.365976,0.8072,0.1577,28.0009,0.9854
19,100,adversarial,0.026664,0.011561,0.43517,1.862386,0.424857,0.802,0.1591,35.0513,0.9975
19,120,adversarial,0.037219,0.016417,0.543282,2.25207,0.441676,0.8007,0.1045,31.2391,0.9842
19,140,adversarial,0.033171,0.014262,0.593058,2.176099,0.419396,0.8567,0.1147,33.4951,0.9944
19,160,adversarial,0.053131,0.023495,0.911957,1.339951,0.383181,0.9073,0.2863,28.8805,0.9929
19,180,adversarial,0.04248,0.018308,0.767825,2.515082,0.337359,0.8927,0.0806,30.6904,0.9947
19,200,adversarial,0.031765,0.013825,0.520928,1.977051,0.333968,0.9066,0.1399,34.2687,0.9863
19,220,adversarial,0.08296,0.037424,1.172608,2.152484,0.379355,0.8862,0.1108,23.9409,0.9751
19,240,adversarial,0.033194,0.014198,0.626155,2.084189,0.331322,0.9223,0.1258,32.6734,0.9899
19,260,adversarial,0.028528,0.012311,0.451364,2.397818,0.330216,0.9137,0.0923,34.0626,0.9963
19,280,adversarial,0.045908,0.019746,0.885975,2.199171,0.338295,0.908,0.1095,30.3737,0.9873
19,300,adversarial,0.049169,0.021762,0.721399,2.633022,0.339594,0.8779,0.0743,28.4724,0.98
19,320,adversarial,0.076987,0.033702,1.37397,2.676994,0.333899,0.8964,0.068,25.7486,0.9555
19,340,adversarial,0.040131,0.017967,0.518477,2.174149,0.346925,0.8963,0.1143,31.8087,0.995
19,360,adversarial,0.064829,0.028566,1.192838,1.081338,0.431249,0.9211,0.3729,26.3848,0.9854
19,380,adversarial,0.044603,0.0198,0.70615,1.53084,0.3848,0.9379,0.2554,31.2168,0.9909
19,400,adversarial,0.029884,0.012472,0.587686,2.828546,0.417969,0.6994,0.0693,33.0772,0.9891
19,420,adversarial,0.074413,0.033155,1.158319,2.305893,0.361896,0.7665,0.1,26.0144,0.9838
19,440,adversarial,0.038728,0.017369,0.643786,0.253981,0.883066,0.8192,0.7807,32.5892,0.9951
19,460,adversarial,0.040698,0.017978,0.707337,0.997119,0.462585,0.8189,0.3976,31.7964,0.9958
19,480,adversarial,0.027739,0.011946,0.427694,2.562474,0.500088,0.704,0.0755,33.0693,0.9917
19,500,adversarial,0.051405,0.023171,0.68605,1.895147,0.342439,0.8688,0.1611,30.2256,0.9899
19,520,adversarial,0.043354,0.020097,0.507007,0.236555,0.899161,0.8666,0.7953,31.5304,0.994
19,540,adversarial,0.048533,0.021697,0.682038,2.094943,0.372903,0.865,0.1234,29.5494,0.9949
19,560,adversarial,0.060768,0.02629,1.16453,2.400785,0.327786,0.8941,0.0914,27.2932,0.9818
19,580,adversarial,0.063686,0.029384,0.761729,0.693829,0.539943,0.846,0.5151,27.5466,0.987
19,600,adversarial,0.034204,0.015148,0.550539,1.207207,0.392167,0.881,0.3031,33.1638,0.9956
19,620,adversarial,0.044745,0.019668,0.735304,1.993397,0.341622,0.9118,0.1334,30.4164,0.9925
